"File","Type","Name","Alias","Country"
"SDN","Individual","ATWA Ali","null","SDGT"
"SDN","Individual","EL-HOORIE Ali Saed Bin Ali","null","SDGT"
"SDN","Individual","FADHIL Mustafa Mohamed","null","SDGT"
"SDN","Individual","GHAILANI Ahmed Khalfan","null","SDGT"
"SDN","Individual","IZZ-AL-DIN Hasan","null","SDGT"
"SDN","Individual","MOHAMMED Fazul Abdullah","null","SDGT"
"SDN","Individual","MOHAMMED Khalid Shaikh","null","SDGT"
"SDN","Individual","YASIN Abdul Rahman","null","SDGT"
"SDN","Entity","AL-HAMATI SWEETS BAKERIES","null","SDGT"
"SDN","Entity","JAISH-I-MOHAMMED","null","FTO SDGT"
"SDN","Entity","JAM'YAH TA'AWUN AL-ISLAMIA","null","SDGT"
"SDN","Entity","RABITA TRUST","null","SDGT"
"SDN","Individual","AGHA Haji Abdul Manan","null","SDGT"
"SDN","Individual","AL-AHDAL Mohammad Hamdi Mohammad Sadiq","null","SDGT"
"SDN","Individual","AL-HAQ Amin","null","SDGT"
"SDN","Individual","HAMDAN Salim Ahmad Salim","null","SDGT"
"SDN","Individual","AL-SHARIF Sa'd Abdullah Hussein","null","SDGT"
"SDN","Individual","BIN MARWAN Bilal","null","SDGT"
"SDN","Individual","BIN MUHAMMAD Ayadi Chafiq","null","SDGT"
"SDN","Individual","DARKAZANLI Mamoun","null","SDGT"
"SDN","Individual","HIJAZI Riad","null","SDGT"
"SDN","Individual","UTHMAN Omar Mahmoud","null","SDGT"
"SDN","Individual","AWEYS Hassan Dahir","null","SDGT"
"SDN","Entity","AL-AQSA ISLAMIC BANK","null","SDGT"
"SDN","Entity","BEIT EL-MAL HOLDINGS","null","SDGT"
"SDN","Entity","HOLY LAND FOUNDATION FOR RELIEF AND DEVELOPMENT","null","SDGT"
"SDN","Entity","UMMAH TAMEER E-NAU","null","SDGT"
"SDN","Individual","MAHMOOD Sultan Bashir-Ud-Din","null","SDGT"
"SDN","Individual","MAJEED Abdul","null","SDGT"
"SDN","Individual","TUFAIL Mohammed","null","SDGT"
"SDN","Entity","LASHKAR E-TAYYIBA","null","FTO SDGT"
"SDN","Entity","CONTINUITY IRA","null","FTO SDGT"
"SDN","Entity","FIRST OF OCTOBER ANTIFASCIST RESISTANCE GROUP","null","SDGT"
"SDN","Entity","LOYALIST VOLUNTEER FORCE","null","SDGT"
"SDN","Entity","ORANGE VOLUNTEERS","null","SDGT"
"SDN","Entity","RED HAND DEFENDERS","null","SDGT"
"SDN","Entity","ULSTER DEFENCE ASSOCIATION","null","SDGT"
"SDN","Individual","BOULGHITI Boubekeur","null","SDGT"
"SDN","Entity","REVIVAL OF ISLAMIC HERITAGE SOCIETY","null","SDGT"
"SDN","Individual","AL-LIBI Abd al-Muhsin","null","SDGT"
"SDN","Entity","ACCESOS ELECTRONICOS S.A.DE C.V.","null","SDNTK"
"SDN","Entity","ADMINISTRADORA DE INMUEBLES VIDA S.A. DE C.V.","null","SDNTK"
"SDN","Entity","ADP S.C.","null","SDNTK"
"SDN","Entity","COMPLEJO TURISTICO OASIS S.A. DE C.V.","null","SDNTK"
"SDN","Entity","DISTRIBUIDORA IMPERIAL DE BAJA CALIFORNIA S.A. DE C.V.","null","SDNTK"
"SDN","Entity","FARMACIA VIDA SUPREMA S.A. DE C.V.","null","SDNTK"
"SDN","Entity","FORPRES S.C.","null","SDNTK"
"SDN","Entity","GEX EXPLORE S. DE R.L. DE C.V.","null","SDNTK"
"SDN","Entity","OPERADORA VALPARK S.A. DE C.V.","null","SDNTK"
"SDN","Entity","VALPARK S.A. DE C.V.","null","SDNTK"
"SDN","Individual","AGUILAR AMAO Miguel","null","SDNTK"
"SDN","Individual","AGUIRRE GALINDO Manuel","null","SDNTK"
"SDN","Individual","ARELLANO FELIX Enedina","null","SDNTK"
"SDN","Individual","FREGOSO AMEZQUITA Maria Antonieta","null","SDNTK"
"SDN","Individual","GIL GARCIA Jose Alejandro","null","SDNTK"
"SDN","Individual","HERNANDEZ PULIDO Maria Elda","null","SDNTK"
"SDN","Individual","MIJARES TRANCOSO Gilberto","null","SDNTK"
"SDN","Individual","MORENO MEDINA Luis Ignacio","null","SDNTK"
"SDN","Individual","OROPEZA MEDRANO Francisco Javier","null","SDNTK"
"SDN","Individual","RAMIREZ AGUIRRE Sergio Humberto","null","SDNTK"
"SDN","Individual","TOLEDO CARREJO Luis Raul","null","SDNTK"
"SDN","Individual","ABAUNZA MARTINEZ Javier","null","SDGT"
"SDN","Individual","ALBERDI URANGA Itziar","null","SDGT"
"SDN","Individual","ALCALDE LINARES Angel","null","SDGT"
"SDN","Individual","ALBISU IRIARTE Miguel","null","SDGT"
"SDN","Individual","ARZALLUS TAPIA Eusebio","null","SDGT"
"SDN","Individual","ELCORO AYASTUY Paulo","null","SDGT"
"SDN","Individual","FIGAL ARRANZ Antonio Agustin","null","SDGT"
"SDN","Individual","GOGEASCOECHEA ARRONATEGUI Eneko","null","SDGT"
"SDN","Individual","GOIRICELAYA GONZALEZ Cristina","null","SDGT"
"SDN","Individual","IPARRAGUIRRE GUENECHEA Maria Soledad","null","SDGT"
